"id","train","logtarg"
13544977,0,NA
13546180,0,NA
13546473,0,NA
13546643,0,NA
13547755,1,0
13549375,1,0
13549596,0,NA
13550365,0,NA
13551159,0,NA
13551175,0,NA
13551655,0,NA
13552309,0,NA
13552317,0,NA
13552406,1,0
13552554,1,0
13552929,1,0
13553062,0,NA
13553119,0,NA
13553534,0,NA
13553690,0,NA
13553933,0,NA
13554700,0,NA
13556070,0,NA
13556860,0,NA
13557912,1,0
13558064,1,0
13558307,0,NA
13558846,0,NA
13559036,0,NA
13560123,0,NA
13560409,1,0
13561278,0,NA
13561367,0,NA
13561707,0,NA
13561928,0,NA
13562223,0,NA
13562274,0,NA
13562754,0,NA
13564706,0,NA
13564773,1,5.5081710815
13565478,0,NA
13566091,1,0
13566172,0,NA
13566520,1,0
13566660,1,0
13568396,0,NA
13568957,0,NA
13569929,0,NA
13570048,0,NA
13570757,1,0
13571249,0,NA
13571362,0,NA
13571656,1,0
13571770,0,NA
13572008,1,0
13572326,0,NA
13572601,1,0
13572717,0,NA
13573691,0,NA
13573837,0,NA
13574124,0,NA
13574159,1,0
13574272,1,0
13574337,0,NA
13574469,0,NA
13574647,0,NA
13574701,0,NA
13574892,0,NA
13576275,0,NA
13576976,0,NA
13577050,1,3.0373516083
13577654,1,0
13577689,0,NA
13577913,0,NA
13577930,0,NA
13578090,0,NA
13578227,0,NA
13578405,0,NA
13578510,1,3.7099056244
13578618,1,3.2108421326
13578731,0,NA
13578995,0,NA
13579240,0,NA
13579797,0,NA
13579940,0,NA
13580523,1,0
13581023,1,3.335767746
13581040,0,NA
13581074,0,NA
13581236,1,0
13581309,0,NA
13581333,0,NA
13581368,0,NA
13581600,1,0
13581783,0,NA
13581848,0,NA
13581953,1,0
13582089,0,NA
13582445,1,0
13582496,0,NA
13582780,1,0
13582836,0,NA
13582895,0,NA
13583158,0,NA
13583433,0,NA
13583778,0,NA
13583905,0,NA
13583999,0,NA
13584138,1,0
13584197,1,0
13584375,1,0
13584618,0,NA
13584871,0,NA
13584898,0,NA
13585800,1,0
13585835,1,0
13585924,1,0
13585991,0,NA
13586084,0,NA
13586122,1,0
13586165,0,NA
13586262,0,NA
13586416,1,0
13586424,1,0
13586599,1,3.521938324
13586823,0,NA
13586866,0,NA
13586874,0,NA
13587226,0,NA
13587625,0,NA
13587897,1,0
13587900,1,0
13588249,0,NA
13588257,0,NA
13588451,1,0
13588559,0,NA
13589245,0,NA
13589490,0,NA
13590030,0,NA
13590464,0,NA
13590561,1,0
13590596,0,NA
13591100,1,0
13591126,1,0
13591142,1,0
13591150,0,NA
13591207,0,NA
13591231,1,0
13591240,0,NA
13591452,0,NA
13591592,0,NA
13592610,1,0
13593099,0,NA
13593153,1,0
13593595,0,NA
13593668,1,0
13593781,0,NA
13593803,0,NA
13594184,1,0
13594214,1,0
13594230,0,NA
13594290,0,NA
13594540,0,NA
13594915,0,NA
13595032,1,3.0841999054
13595130,0,NA
13595180,1,0
13595580,0,NA
13595610,1,0
13595911,0,NA
13595920,0,NA
13596055,1,0
13596519,0,NA
13596527,0,NA
13596659,1,0
13596683,0,NA
13597140,0,NA
13597485,0,NA
13597817,1,0
13598171,0,NA
13598201,1,0
13598686,0,NA
13598830,0,NA
13599674,0,NA
13599690,0,NA
13599780,0,NA
13600559,0,NA
13601040,0,NA
13601156,1,0
13601172,1,3.3477954865
13601237,0,NA
13601440,1,0
13601482,0,NA
13601920,1,0
13603426,0,NA
13603434,1,0
13603698,0,NA
13604074,1,0
13604333,0,NA
13604406,0,NA
13604970,1,0
13604996,0,NA
13605321,0,NA
13605496,0,NA
13606549,1,0
13606573,0,NA
13606883,0,NA
13607243,0,NA
13607405,0,NA
13607863,1,0
13608150,1,0
13608592,0,NA
13608797,0,NA
13609114,0,NA
13609246,1,0
13609327,0,NA
13609416,1,0
13609750,0,NA
13609882,0,NA
13610287,1,0
13610538,1,0
13610554,0,NA
13612840,0,NA
13613499,0,NA
13614401,0,NA
13614410,1,0
13614657,1,0
13615491,1,0
13616935,0,NA
13618245,0,NA
13619470,0,NA
13620320,0,NA
13628402,0,NA
13628925,0,NA
13629336,0,NA
13631209,0,NA
13631225,0,NA
13631268,0,NA
13631594,0,NA
13631721,1,0
13632183,0,NA
13632914,1,0
13633562,0,NA
13633570,0,NA
13633660,0,NA
13634291,1,0
13634593,1,0
13634852,1,0
13634887,0,NA
13635026,0,NA
13635077,1,0
13635387,1,0
13635395,1,0
13635573,1,0
13635611,1,0
13636090,0,NA
13636421,0,NA
13636677,0,NA
13636707,0,NA
13637096,1,0
13637517,0,NA
13637541,0,NA
13637576,1,0
13637819,0,NA
13638211,1,0
13638270,0,NA
13638556,0,NA
13639269,1,0
13639668,0,NA
13639935,1,0
13640151,1,0
13640500,0,NA
13640690,1,0
13641336,0,NA
13641816,0,NA
13642545,0,NA
13642600,0,NA
13643908,1,0
13644181,1,0
13644190,1,0
13644505,0,NA
13644700,1,0
13645692,0,NA
13647040,1,0
13647415,0,NA
13647784,0,NA
13647865,0,NA
13648357,1,0
13648373,0,NA
13649078,0,NA
13649230,1,0
13649930,0,NA
13649981,0,NA
13650041,0,NA
13650602,1,0
13651366,1,0
13651773,0,NA
13651803,0,NA
13653172,0,NA
13653954,0,NA
13654004,0,NA
13654098,1,0
13654268,0,NA
13655400,1,0
13655620,1,0
13655884,0,NA
13655906,0,NA
13656384,1,0
13657100,0,NA
13657542,0,NA
13658344,0,NA
13658417,0,NA
13659448,1,0
13659502,1,0
13659839,0,NA
13660241,0,NA
13663119,0,NA
13663186,1,0
13664751,1,0
13665049,0,NA
13666355,1,0
13667980,1,0
13668218,0,NA
13669141,0,NA
13669532,0,NA
13669672,1,0
13670107,1,2.8243484497
13671251,0,NA
13671790,1,0
13672495,0,NA
13672711,0,NA
13673211,1,0
13673432,0,NA
13673904,0,NA
13673947,1,0
13674153,0,NA
13674277,0,NA
13674340,1,0
13674455,0,NA
13674609,0,NA
13674749,1,0
13674960,1,0
13675150,1,0
13675257,0,NA
13675389,1,0
13676555,0,NA
13676695,1,0
13676709,1,0
13676970,0,NA
13677063,1,0
13677101,1,0
13677888,0,NA
13677896,0,NA
13678515,0,NA
13678760,0,NA
13678779,0,NA
13678841,0,NA
13679007,1,0
13679244,1,0
13679317,0,NA
13679678,1,0
13680269,1,0
13680773,1,0
13680854,0,NA
13680994,1,0
13681109,0,NA
13681176,0,NA
13681338,0,NA
13681397,1,0
13681656,0,NA
13681958,1,0
13681966,1,0
13682180,0,NA
13682253,0,NA
13682270,0,NA
13682300,1,3.8019828796
13682482,0,NA
13682520,1,3.521938324
13682679,0,NA
13682792,0,NA
13682903,0,NA
13682989,1,0
13683225,0,NA
13683241,0,NA
13683616,0,NA
13683799,0,NA
13683888,0,NA
13684043,0,NA
13684337,0,NA
13684418,0,NA
13684540,0,NA
13684833,0,NA
13685007,1,2.3015842438
13685031,1,0
13685260,1,0
13685597,0,NA
13685937,0,NA
13685996,1,0
13686097,0,NA
13686402,0,NA
13686437,0,NA
13686755,1,0
13686879,0,NA
13686909,0,NA
13687034,0,NA
13687050,0,NA
13687450,0,NA
13687476,1,0
13687557,1,0
13687824,1,0
13687859,0,NA
13688111,0,NA
13688669,0,NA
13688685,0,NA
13688731,1,0
13689037,0,NA
13689088,1,3.9278945923
13689169,1,0
13689959,0,NA
13690809,0,NA
13691317,0,NA
13691341,0,NA
13691481,0,NA
13691538,1,0
13691570,1,3.7563037872
13691856,1,0
13692577,0,NA
13693158,0,NA
13693204,0,NA
13693280,1,0
13693638,0,NA
13693980,0,NA
13694383,0,NA
13694480,0,NA
13694570,0,NA
13694626,0,NA
13694812,0,NA
13695282,0,NA
13695479,0,NA
13695703,1,0
13695827,0,NA
13695851,0,NA
13695894,1,0
13696270,0,NA
13696327,0,NA
13696351,1,0
13696530,1,0
13696874,0,NA
13696920,0,NA
13697340,1,0
13698001,0,NA
13698141,0,NA
13698150,1,0
13698184,1,0
13698290,0,NA
13698362,0,NA
13698915,0,NA
13699326,1,0
13699601,1,0
13699733,0,NA
13700243,0,NA
13700375,1,0
13700430,0,NA
13700650,1,0
13700871,0,NA
13701355,0,NA
13701363,0,NA
13701622,0,NA
13701940,1,0
13702025,0,NA
13702122,0,NA
13702513,1,0
13702653,0,NA
13703382,1,0
13703714,1,0
13704478,0,NA
13704532,1,0
13704907,1,0
13704974,0,NA
13705687,1,0
13705741,0,NA
13705776,0,NA
13706241,0,NA
13706411,1,0
13706934,1,0
13707515,0,NA
13707574,0,NA
13707868,0,NA
13707884,0,NA
13707965,1,0
13708171,0,NA
13708481,1,0
13708511,0,NA
13708597,0,NA
13709097,1,0
13710257,1,0
13710613,0,NA
13711008,0,NA
13711660,0,NA
13712055,0,NA
13715470,0,NA
13715488,1,0
13715658,0,NA
13715836,0,NA
13716263,1,0
13717154,1,0
13717162,0,NA
13719050,1,0
13719149,1,0
13720759,0,NA
13720821,0,NA
13721135,0,NA
13722379,0,NA
13724720,1,0
13726293,0,NA
13726447,1,0
13726471,0,NA
13726609,0,NA
13729756,0,NA
13730355,0,NA
13730665,0,NA
13731157,1,0
13732030,1,0
13732145,0,NA
13734210,0,NA
13734377,0,NA
13734792,0,NA
13734830,0,NA
13735349,0,NA
13735381,0,NA
13736604,1,0
13736680,1,0
13738941,0,NA
13739131,0,NA
13739239,1,0
13739395,1,0
13739409,0,NA
13740628,0,NA
13741144,0,NA
13741217,1,0
13742590,0,NA
13744674,0,NA
13747045,1,0
13750313,0,NA
13751093,1,0
13751921,0,NA
13755889,0,NA
13757954,0,NA
13759248,0,NA
13760017,1,0
13760459,0,NA
13763326,0,NA
13764470,0,NA
13765531,0,NA
13765590,0,NA
13769405,0,NA
13769430,1,0
13770039,1,0
13770977,0,NA
13771264,0,NA
13771345,0,NA
13771795,0,NA
13771965,0,NA
13773321,0,NA
13773356,0,NA
13774492,0,NA
13789163,0,NA
13789457,0,NA
13790331,0,NA
13794094,0,NA
13795864,1,0
13795899,0,NA
13796968,1,0
13797131,1,0
13797158,0,NA
13798669,1,0
13799185,1,0
13800647,0,NA
13803867,0,NA
13804871,0,NA
13807277,0,NA
13809253,0,NA
13809270,0,NA
13810030,1,0
13810081,0,NA
13812076,0,NA
13814168,0,NA
13815156,0,NA
13817663,1,0
13817728,1,0
13819780,0,NA
13819976,1,0
13821580,0,NA
13822292,0,NA
13822500,0,NA
13825429,0,NA
13826581,1,0
13826689,1,0
13827057,0,NA
13827189,0,NA
13827251,1,0
13827545,1,0
13827731,0,NA
13828681,0,NA
13828711,0,NA
13828720,0,NA
13828754,0,NA
13828797,0,NA
13828827,1,0
13828991,0,NA
13829092,0,NA
13829238,1,0
13829262,0,NA
13829734,0,NA
13829793,1,0
13829831,0,NA
13830309,0,NA
13830465,0,NA
13830562,0,NA
13830627,0,NA
13830805,0,NA
13830945,0,NA
13830970,0,NA
13831003,0,NA
13831518,1,0
13831526,1,3.6038646698
13831674,0,NA
13832247,0,NA
13832476,1,4.2863388062
13833030,1,0
13833111,0,NA
13833260,0,NA
13833480,1,0
13833995,0,NA
13834088,1,0
13834576,0,NA
13834649,1,0
13834819,0,NA
13834932,0,NA
13834983,0,NA
13835009,0,NA
13835050,0,NA
13835130,1,0
13835238,1,0
13835327,0,NA
13835343,1,0
13835394,1,0
13835440,0,NA
13835467,0,NA
13835556,1,0
13835637,1,0
13835882,0,NA
13835955,0,NA
13836560,1,0
13837141,1,0
13837540,0,NA
13837605,1,0
13837885,0,NA
13838318,0,NA
13838393,0,NA
13838415,0,NA
13839861,0,NA
13839888,0,NA
13840096,1,0
13840355,0,NA
13840959,0,NA
13840991,0,NA
13841009,1,0
13841246,0,NA
13841254,0,NA
13841572,0,NA
13841858,0,NA
13841998,0,NA
13842013,0,NA
13842080,0,NA
13842170,0,NA
13842285,1,0
13842374,0,NA
13842439,0,NA
13842471,1,0
13842625,0,NA
13843079,0,NA
13843630,0,NA
13843800,0,NA
13844113,0,NA
13844229,0,NA
13844504,0,NA
13844512,0,NA
13844636,0,NA
13844660,0,NA
13845012,0,NA
13845063,0,NA
13845187,0,NA
13845330,0,NA
13845640,0,NA
13845900,1,0
13845918,1,5.4238471985
13845950,0,NA
13846086,0,NA
13846205,0,NA
13846248,0,NA
13846264,0,NA
13846523,0,NA
13846647,0,NA
13846795,0,NA
13846850,0,NA
13846922,0,NA
13846990,1,0
13847147,1,0
13847201,1,0
13847279,0,NA
13847341,0,NA
13847465,0,NA
13847511,1,0
13847538,0,NA
13847619,1,0
13847627,0,NA
13847635,1,0
13847767,0,NA
13847783,1,0
13847791,1,3.9318237305
13848038,0,NA
13848623,0,NA
13849050,0,NA
13849069,0,NA
13849379,0,NA
13849450,0,NA
13849646,0,NA
13849719,0,NA
13850156,0,NA
13850229,0,NA
13850237,0,NA
13850253,0,NA
13850296,0,NA
13850342,1,0
13850440,0,NA
13850814,0,NA
13851098,0,NA
13851799,1,0
13851845,0,NA
13852183,0,NA
13852230,0,NA
13852302,1,0
13852531,0,NA
13852620,1,0
13852817,0,NA
13852841,0,NA
13853015,0,NA
13853120,1,3.7635211945
13853139,0,NA
13853244,0,NA
13853414,1,0
13853465,1,0
13854097,0,NA
13854143,0,NA
13854232,0,NA
13854380,0,NA
13854631,1,0
13854720,1,0
13854801,0,NA
13855255,1,0
13855298,0,NA
13855450,0,NA
13855751,0,NA
13855794,1,0
13855905,0,NA
13855972,1,0
13856235,0,NA
13856596,1,0
13856790,0,NA
13856910,1,0
13857363,1,0
13857410,0,NA
13857665,0,NA
13857762,0,NA
13857770,0,NA
13857835,1,0
13857959,0,NA
13858351,0,NA
13858980,1,0
13859544,1,0
13859560,1,0
13859757,0,NA
13860097,0,NA
13860224,1,0
13860470,0,NA
13860909,0,NA
13861123,0,NA
13861620,0,NA
13861972,1,0
13862154,1,0
13862600,0,NA
13862634,1,0
13862707,0,NA
13862863,0,NA
13863061,0,NA
13863428,0,NA
13863568,0,NA
13863703,0,NA
13863754,1,4.0552558899
13864068,0,NA
13864394,0,NA
13864602,0,NA
13864661,0,NA
13864939,0,NA
13865013,0,NA
13865200,1,0
13865242,0,NA
13865269,0,NA
13865315,1,0
13865439,1,0
13865510,0,NA
13865650,0,NA
13865749,1,0
13865765,1,4.269695282
13865803,0,NA
13865889,1,0
13865935,0,NA
13866249,0,NA
13866400,1,0
13866591,0,NA
13866621,0,NA
13866664,0,NA
13867067,0,NA
13867075,1,0
13867172,0,NA
13867202,0,NA
13867229,1,0
13867237,1,0
13867601,0,NA
13868314,1,2.8530139923
13868470,1,0
13868497,0,NA
13868675,0,NA
13868683,1,0
13869167,1,0
13869175,0,NA
13869469,0,NA
13869728,0,NA
13869760,0,NA
13869850,1,0
13870220,0,NA
13871501,0,NA
13871510,1,0
13871684,0,NA
13871706,1,0
13871897,0,NA
13872044,1,0
13872052,0,NA
13872087,0,NA
13872370,0,NA
13872915,0,NA
13872931,0,NA
13873059,0,NA
13873377,0,NA
13873490,0,NA
13873652,0,NA
13873687,1,0
13873750,0,NA
13873873,0,NA
13873962,0,NA
13874012,0,NA
13874110,0,NA
13874276,0,NA
13874470,1,0
13874527,1,0
13874691,1,0
13875388,0,NA
13875434,0,NA
13875752,1,0
13876155,0,NA
13876813,0,NA
13877194,0,NA
13877283,0,NA
13877585,1,0
13877941,0,NA
13878000,1,0
13878115,0,NA
13878247,0,NA
13878620,0,NA
13878832,1,0
13879030,0,NA
13879065,1,0
13879197,1,0
13879324,0,NA
13879685,1,0
13879820,0,NA
13879987,0,NA
13880306,1,0
13880330,1,0
13880551,0,NA
13880713,1,0
13880764,1,0
13881507,0,NA
13881680,1,0
13881868,0,NA
13881914,0,NA
13882147,0,NA
13882163,0,NA
13882180,0,NA
13883585,1,0
13883640,0,NA
13883674,0,NA
13883755,0,NA
13884000,0,NA
13884093,0,NA
13884115,1,0
13884140,0,NA
13884441,0,NA
13884522,0,NA
13884670,0,NA
13884751,0,NA
13885499,0,NA
13885596,1,0
13886029,0,NA
13886959,0,NA
13887076,1,0
13887190,0,NA
13887424,1,0
13887963,0,NA
13887980,1,0
13888153,0,NA
13888196,0,NA
13888226,1,0
13888579,1,0
13888668,0,NA
13888692,1,0
13889036,0,NA
13889044,0,NA
13889141,0,NA
13889206,0,NA
13890352,1,0
13890484,0,NA
13890700,0,NA
13891200,1,0
13891871,0,NA
13892029,0,NA
13892070,0,NA
13892096,1,0
13892169,1,0
13892185,1,0
13892207,0,NA
13892550,0,NA
13894048,0,NA
13894510,0,NA
13894749,0,NA
13895311,0,NA
13895320,1,0
13895354,0,NA
13895508,1,3.973115921
13896300,1,0
13896601,0,NA
13897527,1,0
13897845,0,NA
13897853,0,NA
13898183,0,NA
13898272,0,NA
13898639,0,NA
13899350,0,NA
13900501,1,0
13900730,0,NA
13901028,0,NA
13901346,1,0
13901613,1,0
13901877,0,NA
13902768,0,NA
13903209,0,NA
13903489,0,NA
13903586,1,0
13903632,0,NA
13903772,0,NA
13904949,0,NA
13905147,0,NA
13905562,0,NA
13905635,1,0
13906356,1,0
13906470,1,0
13906682,1,0
13906771,1,0
13907247,0,NA
13913506,0,NA
13917811,0,NA
13917889,0,NA
13919440,0,NA
13920936,0,NA
13926110,0,NA
13929682,1,0
13930370,0,NA
13933221,1,0
13936840,0,NA
13938223,0,NA
13941917,1,0
13942859,0,NA
13947265,0,NA
13949810,0,NA
13956230,0,NA
13957058,0,NA
13958887,0,NA
13959530,0,NA
13960156,1,0
13960164,0,NA
13960172,1,0
13960261,1,0
13961420,1,0
13961446,1,0
13961985,1,0
13962124,0,NA
13962272,0,NA
13963937,0,NA
13964380,0,NA
13964712,0,NA
13965646,0,NA
13965964,0,NA
13966030,0,NA
13966464,1,0
13966510,1,0
13967665,0,NA
13968262,0,NA
13968416,0,NA
13969072,0,NA
13969080,1,0
13969757,0,NA
13969900,0,NA
13970470,1,0
13970488,0,NA
13970569,1,0
13971808,1,0
13972448,0,NA
13972618,1,0
13973215,1,0
13973231,0,NA
13973304,1,0
13973614,1,0
13974009,1,0
13974130,0,NA
13974521,0,NA
13975145,0,NA
13976214,1,0
13976435,1,0
13977555,1,0
13977784,1,0
13977830,0,NA
13977865,0,NA
13977911,0,NA
13979558,0,NA
13979671,0,NA
13979825,0,NA
13980378,0,NA
13980386,0,NA
13980440,1,0
13980602,0,NA
13981714,1,0
13981862,0,NA
13981897,0,NA
13982001,0,NA
13984039,0,NA
13984292,1,0
13984780,1,0
13985728,0,NA
13986171,1,0
13986600,1,0
13988190,0,NA
13990810,0,NA
13991400,0,NA
13993739,1,0
13993780,1,0
13994565,0,NA
13994867,0,NA
13994913,1,0
13995367,0,NA
13995936,0,NA
13995995,0,NA
13996061,0,NA
13996096,0,NA
13997068,0,NA
13997220,0,NA
13997246,0,NA
13997319,1,0
13997475,0,NA
13997513,1,0
13998404,1,0
13998447,0,NA
13998587,1,0
14000032,0,NA
14000652,1,0
14000865,1,0
14001845,0,NA
14003295,0,NA
14003791,1,0
14003910,0,NA
14005492,0,NA
14005549,0,NA
14006049,0,NA
14007290,1,0
14007347,1,0
14007460,1,0
14007991,0,NA
14008483,0,NA
14008866,1,0
14009048,1,0
14009196,0,NA
14009250,0,NA
14010054,0,NA
14010739,0,NA
14011255,1,0
14011760,0,NA
14011883,1,0
14012669,0,NA
14012979,0,NA
14013401,1,0
14013622,0,NA
14014220,1,0
14020521,0,NA
14021820,1,0
14022214,0,NA
14022800,0,NA
14025280,1,0
14027062,1,0
14030845,0,NA
14031140,0,NA
14046059,0,NA
14047918,0,NA
14050633,0,NA
14051699,0,NA
14052393,1,0
14052725,1,0
14053284,0,NA
14053420,0,NA
14053551,0,NA
14053918,1,0
14054396,0,NA
14054426,0,NA
14054485,0,NA
14054515,0,NA
14054531,1,0
14054680,1,0
14054825,0,NA
14055155,0,NA
14055422,0,NA
14055660,0,NA
14055937,1,0
14055988,1,0
14056119,0,NA
14057255,0,NA
14057433,0,NA
14057557,0,NA
14057840,0,NA
14058120,0,NA
14059460,0,NA
14060175,1,0
14060248,1,0
14060337,1,0
14060493,0,NA
14061252,0,NA
14061449,1,0
14061783,0,NA
14063140,0,NA
14063387,1,0
14063441,0,NA
14064260,1,0
14065118,1,0
14078880,0,NA
14082764,0,NA
14084287,0,NA
14086174,1,0
14089122,0,NA
14090597,1,0
14099276,0,NA
14132966,1,0
14140098,0,NA
14142031,0,NA
14142368,0,NA
14142813,0,NA
14161320,0,NA
14163098,1,0
14197472,0,NA
14210002,0,NA
14217074,0,NA
14221411,0,NA
14222051,0,NA
14231581,0,NA
14246066,0,NA
14258951,0,NA
14264013,1,3.9834117889
14269740,0,NA
14279223,0,NA
14279789,0,NA
14295474,0,NA
14298015,1,0
14302381,1,0
14306301,0,NA
14313081,1,0
14314401,1,0
14316951,0,NA
14328798,1,0
14328836,0,NA
14333821,1,0
14339544,0,NA
14340194,1,0
14341034,0,NA
14359340,1,3.6838665009
14359405,1,0
14379040,0,NA
14405377,1,0
14405881,0,NA
14409151,1,0
14412667,1,0
14414449,1,0
14447797,1,0
14470403,1,0
14491001,1,0
14495937,1,0
14497239,0,NA
14498413,0,NA
14504529,0,NA
14516748,1,0
14519313,1,0
14523590,1,0
14527910,0,NA
14530503,0,NA
14536811,0,NA
14553317,0,NA
14592436,1,0
14595621,1,3.9288787842
14630486,0,NA
14639394,0,NA
14663627,0,NA
14679272,0,NA
14679477,0,NA
14679590,1,3.1696834564
14679680,0,NA
14679795,1,0
14679809,0,NA
14680726,0,NA
14680939,0,NA
14680971,0,NA
14680998,1,0
14693267,0,NA
14694174,1,0
14695502,0,NA
14695871,0,NA
14695944,0,NA
14697602,0,NA
14698617,0,NA
14699001,0,NA
14699141,0,NA
14700204,1,0
14700620,1,0
14700646,1,0
14701421,0,NA
14703955,0,NA
14704234,1,0
14705435,0,NA
14707039,0,NA
14707225,0,NA
14707233,0,NA
14707357,1,0
14707500,0,NA
14707918,1,0
14708000,0,NA
14708841,1,0
14709791,0,NA
14710544,0,NA
14710650,0,NA
14710773,0,NA
14711427,0,NA
14712474,1,0
14712512,0,NA
14712709,0,NA
14712814,0,NA
14712873,0,NA
14714922,1,0
14715040,0,NA
14716720,1,0
14717158,1,0
14717298,1,0
14717310,0,NA
14717620,1,0
14717654,1,0
14717883,0,NA
14717905,0,NA
14718014,0,NA
14718090,0,NA
14718251,0,NA
14718278,0,NA
14718723,0,NA
14718804,0,NA
14718847,1,0
14719037,1,0
14719045,0,NA
14719576,0,NA
14719606,0,NA
14719983,0,NA
14720078,0,NA
14720396,1,0
14720450,1,2.8820018768
14720655,0,NA
14720710,0,NA
14720744,0,NA
14720949,0,NA
14721007,1,3.1285114288
14721066,0,NA
14721147,0,NA
14721155,1,0
14721457,0,NA
14721570,0,NA
14721716,0,NA
14721732,1,0
14721821,1,0
14721910,0,NA
14722003,1,0
14722135,1,0
14722224,0,NA
14722712,1,0
14722755,1,0
14722810,1,0
14723166,1,0
14723220,0,NA
14723298,0,NA
14723336,0,NA
14723476,0,NA
14723883,0,NA
14724154,1,0
14724200,0,NA
14724286,1,0
14724308,1,0
14724367,0,NA
14724405,0,NA
14724480,0,NA
14724570,0,NA
14724685,1,0
14724715,0,NA
14724731,0,NA
14724901,0,NA
14725100,0,NA
14725118,0,NA
14725215,0,NA
14725312,0,NA
14725410,1,0
14725452,1,0
14725487,0,NA
14725568,0,NA
14725576,1,4.0561218262
14725584,1,0
14725789,0,NA
14725835,0,NA
14725860,0,NA
14726050,0,NA
14726289,1,0
14726416,0,NA
14726530,0,NA
14726823,1,0
14726947,0,NA
14726971,0,NA
14727056,1,0
14727200,1,0
14727331,0,NA
14727625,0,NA
14727676,0,NA
14727838,0,NA
14727854,0,NA
14728222,1,0
14728664,0,NA
14728800,0,NA
14729040,1,0
14729067,0,NA
14729202,0,NA
14729210,1,0
14729237,1,0
14729326,1,0
14729660,0,NA
14729806,0,NA
14729830,1,0
14729920,0,NA
14730111,0,NA
14730189,0,NA
14730200,1,0
14730260,0,NA
14730502,0,NA
14730596,0,NA
14730740,0,NA
14730847,0,NA
14731037,0,NA
14731150,1,0
14731169,0,NA
14731193,0,NA
14731258,0,NA
14731266,0,NA
14731355,0,NA
14731436,0,NA
14731541,0,NA
14731649,0,NA
14731657,0,NA
14731746,0,NA
14731908,1,0
14732050,1,0
14732122,0,NA
14732190,0,NA
14732203,1,0
14732220,0,NA
14732289,1,0
14732300,0,NA
14732530,0,NA
14732572,0,NA
14732726,1,0
14733080,0,NA
14733099,1,0
14733404,0,NA
14733480,0,NA
14733528,0,NA
14733609,0,NA
14733897,1,0
14733978,1,0
14734346,0,NA
14734613,1,0
14734656,1,0
14735121,1,0
14735199,1,0
14735610,0,NA
14735652,1,0
14735725,0,NA
14735741,0,NA
14735806,1,0
14735997,0,NA
14736071,0,NA
14736292,1,0
14736322,0,NA
14736349,1,0
14736357,0,NA
14736497,0,NA
14736632,1,3.0349521637
14736667,0,NA
14736675,0,NA
14736705,0,NA
14736730,0,NA
14736853,1,0
14737159,0,NA
14737647,0,NA
14737728,1,0
14738023,0,NA
14738090,0,NA
14738180,0,NA
14738279,1,0
14738309,1,0
14738430,0,NA
14738694,0,NA
14738759,1,0
14739232,0,NA
14739640,0,NA
14739909,0,NA
14740001,1,0
14740060,0,NA
14740494,1,0
14740508,0,NA
14740583,1,0
14740630,0,NA
14740931,0,NA
14741083,1,0
14741130,1,0
14741156,1,0
14741326,1,0
14741334,0,NA
14741377,0,NA
14741415,1,0
14741482,0,NA
14741660,0,NA
14741873,1,0
14742071,0,NA
14742225,0,NA
14742403,0,NA
14742462,0,NA
14742560,1,0
14742578,0,NA
14742675,0,NA
14742683,0,NA
14742705,0,NA
14742799,0,NA
14742845,0,NA
14743027,0,NA
14743086,0,NA
14743400,1,3.0349521637
14743469,0,NA
14743493,1,0
14743540,0,NA
14743809,0,NA
14743922,0,NA
14744031,1,0
14744090,0,NA
14744139,0,NA
14744279,1,0
14744520,0,NA
14744554,0,NA
14744635,0,NA
14744732,0,NA
14744767,0,NA
14744848,1,0
14744937,0,NA
14744970,0,NA
14745038,0,NA
14745089,0,NA
14745186,1,1.7833900452
14745372,0,NA
14745445,0,NA
14745496,1,0
14745607,0,NA
14745712,0,NA
14745887,0,NA
14745917,1,0
14746069,1,0
14746174,1,0
14746301,1,0
14746379,1,3.54961586
14746417,1,0
14746530,1,0
14746565,0,NA
14746611,1,0
14746700,0,NA
14746948,0,NA
14747090,0,NA
14747294,1,0
14747561,1,0
14747642,0,NA
14747715,1,0
14747766,1,0
14747774,1,0
14748088,0,NA
14748169,0,NA
14748177,0,NA
14748274,0,NA
14748320,1,0
14748460,1,0
14748509,0,NA
14748681,0,NA
14748754,1,0
14748975,0,NA
14748991,0,NA
14749068,1,0
14749122,0,NA
14749270,0,NA
14749289,0,NA
14749483,0,NA
14749491,1,0
14749629,0,NA
14749670,1,0
14749718,0,NA
14749823,0,NA
14749866,0,NA
14750252,0,NA
14750279,1,0
14750341,0,NA
14750520,0,NA
14750783,0,NA
14750945,0,NA
14750988,0,NA
14751151,0,NA
14751224,0,NA
14751453,0,NA
14751500,0,NA
14751658,1,0
14752107,0,NA
14752158,0,NA
14752271,0,NA
14752328,0,NA
14752565,0,NA
14752743,0,NA
14752867,0,NA
14752921,0,NA
14753227,1,0
14753367,1,0
14753723,1,0
14753774,1,0
14753901,0,NA
14753960,0,NA
14754002,0,NA
14754053,0,NA
14754223,0,NA
14754509,1,3.9037876129
14754533,0,NA
14754878,0,NA
14754975,0,NA
14755564,0,NA
14755629,0,NA
14755718,1,0
14755785,0,NA
14756005,0,NA
14756030,1,0
14756498,0,NA
14756749,0,NA
14756870,1,0
14756951,1,0
14757176,0,NA
14757214,1,0
14757281,0,NA
14757362,0,NA
14757370,0,NA
